doc_id,source_type,source_id,text
doc_prod_oy_a000000136077,product,prod_oy_a000000136077,"상품명: 마녀공장 비피다 바이옴 앰플 토너 400ml
브랜드: 마녀공장
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 프로판다이올, 펜틸렌글라이콜, 1,2-헥산다이올, 아이리쉬모스추출물, 사탕수수추출물, 베타인, 판테놀"
doc_prod_oy_a000000141327,product,prod_oy_a000000141327,"상품명: [각질쓱싹] 디오디너리 랙틱 애시드 10% + HA 30ml
브랜드: 디오디너리
카테고리: TONER
주요 전성분: 정제수, 락틱애씨드, 글리세린, 펜틸렌글라이콜, 프로판다이올, 소듐하이드록사이드, 소듐하이알루로네이트크로스폴리머, 마운틴페퍼열매추출물, 마운틴페퍼잎추출물, 아라비아고무나무검"
doc_prod_oy_a000000144052,product,prod_oy_a000000144052,"상품명: 폴라초이스 스킨 발란싱 포어-리듀싱 토너 190ml
브랜드: 폴라초이스
카테고리: TONER
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 폴리솔베이트20, 아데노신, 캐모마일꽃추출물, 우엉뿌리추출물, 하이드롤라이즈드호호바에스터, 소듐피씨에이"
doc_prod_oy_a000000144122,product,prod_oy_a000000144122,"상품명: [수분보습] 애즈이즈투비 히아루로닉 에센셜 토너 200ml
브랜드: 애즈이즈투비
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 베타인, 락토바실러스발효물, 페녹시에탄올, 우레아, 알란토인"
doc_prod_oy_a000000145833,product,prod_oy_a000000145833,"상품명: 플리프 시카-알로에 앰플 토너 200ml (여드름성피부추천)
브랜드: 플리프
카테고리: TONER
주요 전성분: 알로에베라잎추출물82%, 병풀추출물4%, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 다이프로필렌글라이콜, 베타인, 트레할로오스, 판테놀, 바이오사카라이드검-1"
doc_prod_oy_a000000146262,product,prod_oy_a000000146262,"상품명: [8종히알루론산] 하다라보 고쿠쥰 프리미엄 로션 170mL
브랜드: 하다라보
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 펜틸렌글라이콜, 피피지-10메틸글루코오스에터, 다이프로필렌글라이콜, 다이글리세린, 하이드록시에틸우레아, 솔비톨, 카보머, 페녹시에탄올"
doc_prod_oy_a000000146589,product,prod_oy_a000000146589,"상품명: [수분진정] 아비브 어성초 카밍 토너 스킨부스터 200ml
브랜드: 아비브
카테고리: TONER
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 펜틸렌글라이콜, 베타인, 1,2-헥산다이올, 자일리톨, 약모밀추출물3,500ppm, 판테놀, 에틸헥실글리세린"
doc_prod_oy_a000000147360,product,prod_oy_a000000147360,"상품명: [화해1위/미백토너] 땡큐파머 강화교동쌀 맑음 에센셜토너 200ml
브랜드: 땡큐파머
카테고리: TONER
주요 전성분: 정제수, 쌀추출물, 다이프로필렌글라이콜, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 병풀추출물, 무화과추출물, 연꽃추출물, 당느릅나무뿌리추출물"
doc_prod_oy_a000000148252,product,prod_oy_a000000148252,"상품명: [수분생기] 라운드랩 자작나무 수분 토너 300ml
브랜드: 라운드랩
카테고리: TONER
주요 전성분: 정제수, 글리세린, 프로판다이올, 글리세레스-26, 펜틸렌글라이콜, 자작나무수액10,000ppm, 1,2-헥산다이올, 아이리쉬모스추출물, 사탕수수추출물, 소듐하이알루로네이트"
doc_prod_oy_a000000150815,product,prod_oy_a000000150815,"상품명: [기름종이토너] 아크네스 세범 밸런싱 스킨 200ml
브랜드: 아크네스
카테고리: TONER
주요 전성분: 세범밸런싱스킨2.0본품:정제수*, 메틸프로판다이올, 1,2-헥산다이올*, 부틸렌글라이콜*, 글리세레스-26, 실리카, 판테놀, 칼라민, 다이소듐이디티에이*, 시트릭애씨드"
doc_prod_oy_a000000151356,product,prod_oy_a000000151356,"상품명: [속수분충전/매끈피부결] 셀퓨전씨 약산성 패리어 토너 300ml
브랜드: 셀퓨전씨
카테고리: TONER
주요 전성분: 레몬밤잎추출물50%, 정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 메틸글루세스-20, 글리세레스-26, 에틸헥실글리세린, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 소듐시트레이트"
doc_prod_oy_a000000154506,product,prod_oy_a000000154506,"상품명: [트러블완화/진정] 원씽 어성초 추출물 토너 150ml
브랜드: 원씽
카테고리: TONER
주요 전성분: 어성초추출물, 부틸렌글라이콜, 1,2-헥산다이올"
doc_prod_oy_a000000155413,product,prod_oy_a000000155413,"상품명: [뿌리는 쫀쫀거품 토너] 더말로지카 3 in 1 멀티-액티브 토너 50ml (쿨링/진정/수분)
브랜드: 더말로지카
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 알로에베라추출물, 메틸글루세스-20, 폴리솔베이트20, 1,2-헥산다이올, 카프릴릴글라이콜, 리시놀레스-40, 페녹시에탄올, 다이포타슘글리시리제이트"
doc_prod_oy_a000000156040,product,prod_oy_a000000156040,"상품명: [트러블케어] 스킨푸드 미나리 토너 300ml
브랜드: 스킨푸드
카테고리: TONER
주요 전성분: 정제수, 미나리추출물, 메틸프로판다이올, 1,2-헥산다이올, 소듐시트레이트, 베타인, 피피지-13-데실테트라데세스-24, 살리실릭애씨드, 에틸헥실글리세린, 시트릭애씨드"
doc_prod_oy_a000000158322,product,prod_oy_a000000158322,"상품명: [톤/결개선] 원씽 나이아신아마이드 10% 토너 150ml
브랜드: 원씽
카테고리: TONER
주요 전성분: 나이아신아마이드, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린, 정제수"
doc_prod_oy_a000000158930,product,prod_oy_a000000158930,"상품명: [보습폭탄] 빌리프 모이스춰라이징 밤 토너 200ml
브랜드: 빌리프
카테고리: TONER
주요 전성분: 정제수, 변성알코올, 글리세린, 트라이에틸헥사노인, 카프릴릭/카프릭트라이글리세라이드, 다이프로필렌글라이콜, 1,2-헥산다이올, 하이드로제네이티드레시틴, 판테놀, 카보머"
doc_prod_oy_a000000160650,product,prod_oy_a000000160650,"상품명: 이즈앤트리 어니언 뉴페어 에센스 토너 200ml
브랜드: 이즈앤트리
카테고리: TONER
주요 전성분: 정제수, 프로판다이올, 글리세린, 메틸프로판다이올, 나이아신아마이드, 1,2-헥산다이올, 부틸렌글라이콜, 양파추출물9669.37ppm, 하이드록시아세토페논, 에틸헥실글리세린"
doc_prod_oy_a000000161571,product,prod_oy_a000000161571,"상품명: 스킨1004 마다가스카르 센텔라 토닝토너 210ml
브랜드: 스킨1004
카테고리: TONER
주요 전성분: 정제수, 다이프로필렌글라이콜, 병풀추출물, 1,2-헥산다이올, 나이아신아마이드, 소듐시트레이트, 글루코노락톤, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이"
doc_prod_oy_a000000162058,product,prod_oy_a000000162058,"상품명: 라네즈 워터뱅크 블루히알루로닉 토너(중건성) 160ml
브랜드: 라네즈
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 글리세레스-26, 다이프로필렌글라이콜, 1,2-헥산다이올, 판테놀, 폴리쿼터늄-51, 프로판다이올, 피피지-13-데실테트라데세스-24"
doc_prod_oy_a000000162977,product,prod_oy_a000000162977,"상품명: [수분진정/각질제거] 라빠레뜨 뷰티 카밍 그린 턴오버 토너 200ml
브랜드: 라빠레뜨 뷰티
카테고리: TONER
주요 전성분: 녹차추출물*, 다이프로필렌글라이콜, 글리세린, 프로판다이올, 1,2-헥산다이올, 녹차수*, 피피지-13-데실테트라데세스-24, 하이드록시아세토페논, 녹차가루*, 카프릴릴글라이콜"
doc_prod_oy_a000000163734,product,prod_oy_a000000163734,"상품명: [민감보습] 더마펌 모이스트 베리어 부스팅 토너 M4 200ml
브랜드: 더마펌
카테고리: TONER
주요 전성분: 정제수, 글리세린, 프로판다이올, 1,2-헥산다이올, 베타인, 판테놀, 카프릴릭/카프릭트라이글리세라이드, 시어버터, 올리브오일, 스쿠알란"
doc_prod_oy_a000000164211,product,prod_oy_a000000164211,"상품명: 피지오겔 레드수딩 시카밸런스 토너 200ml
브랜드: 피지오겔
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 1,2-헥산다이올, 프로판다이올, 글리세린, 나이아신아마이드, 판테놀, 알란토인, 카보머, 트로메타민"
doc_prod_oy_a000000165360,product,prod_oy_a000000165360,"상품명: AHC 허브솔루션 알로에베라 토너 500ml
브랜드: AHC
카테고리: TONER
주요 전성분: '정제수, 알로에베라잎수49,750mg, 글리세린, 다이프로필렌글라이콜, 에탄올, 펜틸렌글라이콜, 사과수, 녹차추출물0.5203mg, 자작나무수액, 소듐하이알루로네이트"
doc_prod_oy_a000000165366,product,prod_oy_a000000165366,"상품명: AHC 허브솔루션 레몬 토너 500ml
브랜드: AHC
카테고리: TONER
주요 전성분: '정제수, 레몬추출물24,750mg, 글리세린, 다이프로필렌글라이콜, 에탄올, 펜틸렌글라이콜, 사과수, 소듐하이알루로네이트, 라임추출물0.005mg, 커먼자스민꽃/잎추출물0.005mg"
doc_prod_oy_a000000167276,product,prod_oy_a000000167276,"상품명: [피지/진정케어] 피캄 베리어 사이클 락토P 토너 200ml
브랜드: 피캄
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 판테놀, 에틸헥실글리세린, 알란토인, 아데노신, 잔탄검"
doc_prod_oy_a000000168269,product,prod_oy_a000000168269,"상품명: 미구하라 울트라 화이트닝 퍼펙션 스킨 오리진 400ml
브랜드: 미구하라
카테고리: TONER
주요 전성분: 정제수, 글리세린, 프로판다이올, 나이아신아마이드, 메틸프로판다이올, 1,2-헥산다이올, 폴리글리세릴-10라우레이트, 부틸렌글라이콜, 소듐시트레이트, 시트릭애씨드"
doc_prod_oy_a000000169999,product,prod_oy_a000000169999,"상품명: 달팡 인트랄 데일리 미셀러 토너 200ml
브랜드: 달팡
카테고리: TONER
주요 전성분: 정제수, 글리세레스-26, 부틸렌글라이콜, 비스-피이지-18메틸에터다이메틸실레인, 노니열매즙, 센타우리추출물, 모란뿌리추출물, 모노기나산사꽃추출물, 마트리카리아추출물, 판테놀"
doc_prod_oy_a000000170638,product,prod_oy_a000000170638,"상품명: 에센허브 티트리 90 카밍 토너 320ml
브랜드: 에센허브
카테고리: TONER
주요 전성분: 티트리잎추출물, 부틸렌글라이콜, 나이아신아마이드, 디프로필렌글라이콜, 디메칠이미다졸리디논쌀전분, 글리세린, 트레할로스, 베타인, 자몽추출물, 유자추출물"
doc_prod_oy_a000000171755,product,prod_oy_a000000171755,"상품명: [수분충전/저자극] 닥터하스킨 미라클아토 하이드로 토너 150ml
브랜드: 닥터하스킨
카테고리: TONER
주요 전성분: 정제수, 라벤더꽃수, 부틸렌글라이콜, 1,2-헥산다이올, 글리세린, 소듐아크릴릭애씨드/엠에이코폴리머, 에리스리톨, 카프릴릭/카프릭트라이글리세라이드, 폴리솔베이트20, 하이드로제네이티드레시틴"
doc_prod_oy_a000000175354,product,prod_oy_a000000175354,"상품명: [보습세럼]닥터자르트 세라마이딘 스킨 베리어 세럼 토너 150ml
브랜드: 닥터자르트
카테고리: TONER
주요 전성분: 정제수, 다이프로필렌글라이콜, 베타인, 프로판다이올, 변성알코올, 글라이코실트레할로오스, 글리세린, 1,2-헥산다이올, 판테놀, 펜틸렌글라이콜"
doc_prod_oy_a000000176512,product,prod_oy_a000000176512,"상품명: 트러블레스 마일드 클리어 토너 에센스 200ml
브랜드: 트러블레스
카테고리: TONER
주요 전성분: 정제수, 다이프로필렌글라이콜, 메틸프로판다이올, 글리세린, 티트리잎수, 판테놀, 글루코노락톤, 4-터피네올, 흰버드나무껍질추출물, 브루셀스프라우트추출물"
doc_prod_oy_a000000176978,product,prod_oy_a000000176978,"상품명: [당근토너] 스킨푸드 캐롯 카로틴 수딩 토너 300ml
브랜드: 스킨푸드
카테고리: TONER
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 피피지-13-데실테트라데세스-24, 에틸헥실글리세린, 소듐시트레이트, 당근추출물882ppm, 소듐하이알루로네이트, 시트릭애씨드"
doc_prod_oy_a000000177477,product,prod_oy_a000000177477,"상품명: [응급진정] 프랭클리 시카80 히알루론산 보습 토너 260ml
브랜드: 프랭클리
카테고리: TONER
주요 전성분: 병풀추출물80%, 정제수, 1,2-헥산다이올, 메틸프로판다이올, 베타인, 소듐하이알루로네이트100ppm, 알란토인, 글리세린, 병풀잎추출물, 병풀뿌리추출물"
doc_prod_oy_a000000178648,product,prod_oy_a000000178648,"상품명: 크리니크 모이스춰 써지 하이드로 인퓨즈드 로션 200ml
브랜드: 크리니크
카테고리: TONER
주요 전성분: 정제수, 비스-피이지-18메틸에터다이메틸실레인, 글리세린, 부틸렌글라이콜, 펜틸렌글라이콜, 밤부사불가리스추출물, 완두콩전초추출물, 보리추출물, 밀배아추출물, 겔리디엘라아세로사추출물"
doc_prod_oy_a000000179544,product,prod_oy_a000000179544,"상품명: [트러블완화/수분진정] 비플레인 시카테롤 토너 200ml
브랜드: 비플레인
카테고리: TONER
주요 전성분: 정제수, 프로판다이올, 병풀추출물2%, 1,2-헥산다이올, 베타-시토스테롤"
doc_prod_oy_a000000187241,product,prod_oy_a000000187241,"상품명: 빌리프 슈퍼 드랍스 비타민C 워터트리트먼트 150ML
브랜드: 빌리프
카테고리: TONER
주요 전성분: 정제수, 프로판다이올, 글리세린*4%, 변성알코올, 1,2-헥산다이올, 다이페닐다이메티콘, 카프릴릭/카프릭/석시닉트라이글리세라이드, 알로에베라잎즙*0.09199%, 하이드롤라이즈드하이알루로닉애씨드*0.001%, 소듐하이알루로네이트*0.0010025%"
doc_prod_oy_a000000188048,product,prod_oy_a000000188048,"상품명: 브링그린 대나무 히알루 수분 토너 500mL
브랜드: 브링그린
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 판테놀, 왕대수액, 에틸헥실글리세린, 소듐하이알루로네이트, 잔탄검, 알란토인"
doc_prod_oy_a000000189586,product,prod_oy_a000000189586,"상품명: 헤라 하이드로 리플렉팅 토너 170ml
브랜드: 헤라
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 변성알코올, 글리세린, 1,2-헥산다이올, 트레할로오스, 락토바실러스발효용해물, 글리세레스-26, 피피지-13-데실테트라데세스-24, 마트리카리아꽃수"
doc_prod_oy_a000000191827,product,prod_oy_a000000191827,"상품명: 디마르3 시그니처 비트 로제 토너 150ml
브랜드: 디마르3
카테고리: TONER
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 글리세레스-26, 나이아신아마이드, 펜틸렌글라이콜, 클로렐라불가리스추출물, 소듐하이알루로네이트, 멕시칸주니퍼오일, 하이드롤라이즈드식물성단백질"
doc_prod_oy_a000000197660,product,prod_oy_a000000197660,"상품명: 닥터멜락신 아쿠아 이온 플라즈마 수분 토너 200ml
브랜드: 닥터멜락신
카테고리: TONER
주요 전성분: 정제수, 부틸렌글라이콜, 프로판다이올, 글리세린, 다이프로필렌글라이콜, 나이아신아마이드, 자일리톨, 1,2-헥산다이올, 자일리틸글루코사이드, 안하이드로자일리톨"
