query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,review_status,runtime_score_change,pipeline_version
pubmed:moringa_oleifera_seed_oil:d7620ec4277ad51b,pubmed,282,moringa_oleifera_seed_oil,드럼스틱씨오일,Moringa Oleifera Seed Oil,Moringa Oleifera Seed Oil|Moringa Pterygosperma Seed Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Moringa Oleifera Seed Oil""},{""alias_type"":""synonym"",""origin"":""approved_alias"",""source"":""KCIA 표준화명칭목록 2026-06-30"",""term"":""Moringa Pterygosperma Seed Oil""}]","(""Moringa Oleifera Seed Oil""[Title/Abstract] OR ""Moringa Pterygosperma Seed Oil""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",d7620ec4277ad51bfe2e052eaccf42e657be67b28b1a9361ac55f478eef59bc2,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:32Z,2026-07-13T06:24:33Z,5,5,100,5,5,complete,Y,Y,2026-07-13T06:24:33Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:cucumis_sativus_cucumber_fruit_extract:800a1a2cfbc2b4ad,pubmed,283,cucumis_sativus_cucumber_fruit_extract,오이열매추출물,Cucumis Sativus (Cucumber) Fruit Extract,Cucumis Sativus (Cucumber) Fruit Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cucumis Sativus (Cucumber) Fruit Extract""}]","(""Cucumis Sativus (Cucumber) Fruit Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",800a1a2cfbc2b4ad062e6ca8b629d9500b1290a16ffef04599dc2c78c3061e63,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:33Z,2026-07-13T06:24:34Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:24:34Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:caprylhydroxamic_acid:1bafae94b916421e,pubmed,284,caprylhydroxamic_acid,카프릴하이드록사믹애씨드,Caprylhydroxamic Acid,Caprylhydroxamic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Caprylhydroxamic Acid""}]","(""Caprylhydroxamic Acid""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",1bafae94b916421e2e40eea6f95b0780ec9836d56c5f28f840ecd8b85db2ba8c,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:34Z,2026-07-13T06:24:34Z,6,6,100,6,6,complete,Y,Y,2026-07-13T06:24:34Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:camellia_sinensis_leaf_extract:f0a881de7f8d00f0,pubmed,285,camellia_sinensis_leaf_extract,녹차추출물,Camellia Sinensis Leaf Extract,Camellia Sinensis Leaf Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Camellia Sinensis Leaf Extract""}]","(""Camellia Sinensis Leaf Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",f0a881de7f8d00f0c2c60484e9c472ffc309bda10d0b9a86972f831d5cc48616,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:34Z,2026-07-13T06:24:35Z,6,6,100,6,6,complete,Y,Y,2026-07-13T06:24:35Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:dimethicone_peg_10_15_crosspolymer:e401decf46a03a91,pubmed,286,dimethicone_peg_10_15_crosspolymer,다이메티콘/피이지-10/15크로스폴리머,Dimethicone/PEG-10/15 Crosspolymer,Dimethicone/PEG-10/15 Crosspolymer,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Dimethicone/PEG-10/15 Crosspolymer""}]","(""Dimethicone/PEG-10/15 Crosspolymer""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",e401decf46a03a9187ec26bcd4830117ccbf89851a3e141a9c3cbf49f1d98570,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:35Z,2026-07-13T06:24:35Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:24:35Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:caprylyl_capryl_glucoside:94b810e2e1925b9a,pubmed,287,caprylyl_capryl_glucoside,카프릴릴/카프릴글루코사이드,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Caprylyl/Capryl Glucoside""}]","(""Caprylyl/Capryl Glucoside""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",94b810e2e1925b9a5a62e10292aaef5e434ed45f9acd1fc979232fc203ca177d,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:35Z,2026-07-13T06:24:36Z,4,4,100,4,4,complete,Y,Y,2026-07-13T06:24:36Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:scutellaria_baicalensis_root_extract:a4192cd226ea4645,pubmed,288,scutellaria_baicalensis_root_extract,황금추출물,Scutellaria Baicalensis Root Extract,Scutellaria Baicalensis Root Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Scutellaria Baicalensis Root Extract""}]","(""Scutellaria Baicalensis Root Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",a4192cd226ea464562820ddf312e1fbce7af3b3b2ea39bc07901a334b9effd88,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:36Z,2026-07-13T06:24:37Z,3,3,100,3,3,complete,Y,Y,2026-07-13T06:24:37Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:cetyl_esters:a9981c027f689338,pubmed,289,cetyl_esters,세틸에스터,Cetyl Esters,Cetyl Esters,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cetyl Esters""}]","(""Cetyl Esters""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",a9981c027f68933839c2f8d37f444374f991ded6ce361c11487db07aa4c76b2c,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:37Z,2026-07-13T06:24:38Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:24:38Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:glycereth_26:e08e62fa4f8e82c9,pubmed,290,glycereth_26,글리세레스-26,Glycereth-26,Glycereth-26,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Glycereth-26""}]","(""Glycereth-26""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",e08e62fa4f8e82c9844985ff5dabe530f5e387c1301a1dc8024e80e728272be6,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:38Z,2026-07-13T06:24:38Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:24:38Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:pinene:e544f72a81689625,pubmed,291,pinene,피넨,Pinene,Pinene,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Pinene""}]","(""Pinene""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",e544f72a81689625430c90038baabc7752784c0ad74a69c3d1b8c8b7c1759fdb,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:38Z,2026-07-13T06:24:39Z,262,262,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:24:39Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:calcium_gluconate:96d89cbcab545d96,pubmed,292,calcium_gluconate,칼슘글루코네이트,Calcium Gluconate,Calcium Gluconate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Calcium Gluconate""}]","(""Calcium Gluconate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",96d89cbcab545d9659bdab3aa474e1392e255e7abf42f91d93c46b0dd9b8f357,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:39Z,2026-07-13T06:24:40Z,156,156,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:24:40Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:hydroxypropyltrimonium_hyaluronate:823bb9af8e2db77b,pubmed,293,hydroxypropyltrimonium_hyaluronate,하이드록시프로필트라이모늄하이알루로네이트,Hydroxypropyltrimonium Hyaluronate,Hydroxypropyltrimonium Hyaluronate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydroxypropyltrimonium Hyaluronate""}]","(""Hydroxypropyltrimonium Hyaluronate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",823bb9af8e2db77b0aca556ac8fda89ee692a75d48826ec9f7f2ce39b2d5cb2a,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:40Z,2026-07-13T06:24:40Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:24:40Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:calcium_sodium_borosilicate:5a2b9a4f91a2da07,pubmed,294,calcium_sodium_borosilicate,칼슘소듐보로실리케이트,Calcium Sodium Borosilicate,Calcium Sodium Borosilicate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Calcium Sodium Borosilicate""}]","(""Calcium Sodium Borosilicate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",5a2b9a4f91a2da07b20e18cc98c8aac3e3209f29ec4616628826fa370843a549,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:40Z,2026-07-13T06:24:41Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:24:41Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:triethanolamine:b811b1b402de0ce9,pubmed,295,triethanolamine,트라이에탄올아민,Triethanolamine,Triethanolamine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Triethanolamine""}]","(""Triethanolamine""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",b811b1b402de0ce99bd9b890f68e9fbf768f0455538e0bf2db03f7acfb58e151,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:41Z,2026-07-13T06:24:41Z,159,159,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:24:41Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:sodium_laureth_sulfate:bbc0f005e63d9b77,pubmed,296,sodium_laureth_sulfate,소듐라우레스설페이트,Sodium Laureth Sulfate,Sodium Laureth Sulfate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Laureth Sulfate""}]","(""Sodium Laureth Sulfate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",bbc0f005e63d9b7742bef471ad098ab6211484270dcbabb9cb4d5be3f0864ca4,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:24:41Z,2026-07-13T06:24:42Z,22,22,100,22,22,complete,Y,Y,2026-07-13T06:24:42Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
