query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,http_status,elapsed_ms,review_status,runtime_score_change,pipeline_version,manifest_sha256
crossref:cocamidopropyl_hydroxysultaine:e0097f5a97d64266,crossref,453,cocamidopropyl_hydroxysultaine,코카미도프로필하이드록시설테인,Cocamidopropyl Hydroxysultaine,Cocamidopropyl Hydroxysultaine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cocamidopropyl Hydroxysultaine""}]","(""Cocamidopropyl Hydroxysultaine"") skin topical",e0097f5a97d64266eb7df73217f3e7e29f6611e67125820447438d6f612e3acc,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:31:55+00:00,2026-07-13T06:31:58+00:00,439589,439589,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:31:58+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3168,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:trisodium_edta:81a9bcbbab3dd824,crossref,454,trisodium_edta,트라이소듐이디티에이,Trisodium EDTA,Trisodium EDTA,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Trisodium EDTA""}]","(""Trisodium EDTA"") skin topical",81a9bcbbab3dd824af11d6eee4a8252e81ff60bb38ab0b6983777df4cfe8b007,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:31:56+00:00,2026-07-13T06:31:59+00:00,451660,451660,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:31:59+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2598,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:bakuchiol:877430fa32ca0a0b,crossref,455,bakuchiol,바쿠치올,Bakuchiol,Bakuchiol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Bakuchiol""}]","(""Bakuchiol"") skin topical",877430fa32ca0a0bbd8586b7a4701f6b61893e2b60c507a4ba3338d26acc7a83,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:31:58+00:00,2026-07-13T06:32:01+00:00,439680,439680,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:01+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3129,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polyacrylamide:9aaec31f633a23eb,crossref,456,polyacrylamide,폴리아크릴아마이드,Polyacrylamide,Polyacrylamide,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyacrylamide""}]","(""Polyacrylamide"") skin topical",9aaec31f633a23eb9eb6d5bfad99d685628b07428927c754b150897aac3b2f36,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:31:58+00:00,2026-07-13T06:32:00+00:00,453440,453440,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:00+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2090,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:peg_8:822ec38e0e2446c0,crossref,457,peg_8,피이지-8,PEG-8,PEG-8,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""PEG-8""}]","(""PEG-8"") skin topical",822ec38e0e2446c0d83e1561b2334e6722ab5dbc163fa3b3964eaa155663d52f,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:31:58+00:00,2026-07-13T06:32:02+00:00,463918,463918,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:02+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3124,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:methyl_gluceth_20:2adc81a61fc41533,crossref,458,methyl_gluceth_20,메틸글루세스-20,Methyl Gluceth-20,Methyl Gluceth-20,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Methyl Gluceth-20""}]","(""Methyl Gluceth-20"") skin topical",2adc81a61fc415333043919d315f7f0d7c61d7a581364d286b4c10a7d9f841e4,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:31:59+00:00,2026-07-13T06:32:02+00:00,3477636,3477636,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:02+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3144,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:pogostemon_cablin_oil:3f1ec83a32a1e8c6,crossref,459,pogostemon_cablin_oil,광곽향오일,Pogostemon Cablin Oil,Pogostemon Cablin Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Pogostemon Cablin Oil""}]","(""Pogostemon Cablin Oil"") skin topical",3f1ec83a32a1e8c6179ab835a491228d54ccae39697d5eafde2f7493fbc6af40,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:00+00:00,2026-07-13T06:32:03+00:00,1063437,1063437,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:03+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2639,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:ficus_carica_fig_fruit_extract:b3313cf087c799a9,crossref,460,ficus_carica_fig_fruit_extract,무화과추출물,Ficus Carica (Fig) Fruit Extract,Ficus Carica (Fig) Fruit Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Ficus Carica (Fig) Fruit Extract""}]","(""Ficus Carica (Fig) Fruit Extract"") skin topical",b3313cf087c799a97aa207c565dd4ce3475d54378f3d8b479c24bf9c8e86c446,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:01+00:00,2026-07-13T06:32:04+00:00,854544,854544,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:04+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3148,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hydrolyzed_silk:2adbbf49af595465,crossref,461,hydrolyzed_silk,하이드롤라이즈드실크,Hydrolyzed Silk,Hydrolyzed Silk,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrolyzed Silk""}]","(""Hydrolyzed Silk"") skin topical",2adbbf49af595465c0058bc4f98ec9357d05f5c3003d75906b5f9143fd92ec67,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:02+00:00,2026-07-13T06:32:04+00:00,486437,486437,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:04+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2637,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_cocoyl_glutamate:3e7cf21a51903a87,crossref,462,sodium_cocoyl_glutamate,소듐코코일글루타메이트,Sodium Cocoyl Glutamate,Sodium Cocoyl Glutamate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Cocoyl Glutamate""}]","(""Sodium Cocoyl Glutamate"") skin topical",3e7cf21a51903a87c0682dd820a5099c1be2981aa1cd228a5a803c1b020c02da,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:02+00:00,2026-07-13T06:32:05+00:00,763622,763622,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:05+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2639,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:copper_tripeptide_1:87a9083ca8b2abd4,crossref,463,copper_tripeptide_1,카퍼트라이펩타이드-1,Copper Tripeptide-1,Copper Tripeptide-1,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Copper Tripeptide-1""}]","(""Copper Tripeptide-1"") skin topical",87a9083ca8b2abd4973864c6282a9f9719cc5500ffc6c3e909b4569cbd374d31,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:03+00:00,2026-07-13T06:32:06+00:00,771457,771457,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:06+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3134,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:chamomilla_recutita_matricaria_flower_extract:53d60150d4078622,crossref,464,chamomilla_recutita_matricaria_flower_extract,마트리카리아꽃추출물,Chamomilla Recutita (Matricaria) Flower Extract,Chamomilla Recutita (Matricaria) Flower Extract|Anthemis Nobilis Flower Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Chamomilla Recutita (Matricaria) Flower Extract""},{""alias_type"":""synonym"",""origin"":""approved_alias"",""source"":""KCIA 표준화명칭목록 2026-06-30"",""term"":""Anthemis Nobilis Flower Extract""}]","(""Chamomilla Recutita (Matricaria) Flower Extract"" OR ""Anthemis Nobilis Flower Extract"") skin topical",53d60150d4078622d8820b88a9428f8405e64fbf0d38fb90afa42d3b8c6172e4,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:04+00:00,2026-07-13T06:32:07+00:00,257346,257346,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:07+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3150,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:disodium_cocoamphodiacetate:f5fcefc476835325,crossref,465,disodium_cocoamphodiacetate,다이소듐코코암포다이아세테이트,Disodium Cocoamphodiacetate,Disodium Cocoamphodiacetate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Disodium Cocoamphodiacetate""}]","(""Disodium Cocoamphodiacetate"") skin topical",f5fcefc4768353257ce17446a7e77583b4951dc0c70bebf4705f99c1bf6ceb14,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:04+00:00,2026-07-13T06:32:08+00:00,443686,443686,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:08+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,4192,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:ethylene_propylene_styrene_copolymer:5a3737285784b56f,crossref,466,ethylene_propylene_styrene_copolymer,에틸렌/프로필렌/스타이렌코폴리머,Ethylene/Propylene/Styrene Copolymer,Ethylene/Propylene/Styrene Copolymer,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Ethylene/Propylene/Styrene Copolymer""}]","(""Ethylene/Propylene/Styrene Copolymer"") skin topical",5a3737285784b56fb9373930b1875e3536cc4200866b8efdb0665b51efd364cf,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:05+00:00,2026-07-13T06:32:08+00:00,624909,624909,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:08+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3153,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:isopentyldiol:f7bdadb8cc02e62d,crossref,467,isopentyldiol,아이소펜틸다이올,Isopentyldiol,Isopentyldiol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Isopentyldiol""}]","(""Isopentyldiol"") skin topical",f7bdadb8cc02e62d4e47f899ee305e65ec43e2e85c7ff1b0908dda1ab781c999,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:06+00:00,2026-07-13T06:32:09+00:00,439435,439435,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:09+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2667,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hibiscus_sabdariffa_flower_extract:b99970b8a3a6d6d8,crossref,468,hibiscus_sabdariffa_flower_extract,히비스커스꽃추출물,Hibiscus Sabdariffa Flower Extract,Hibiscus Sabdariffa Flower Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hibiscus Sabdariffa Flower Extract""}]","(""Hibiscus Sabdariffa Flower Extract"") skin topical",b99970b8a3a6d6d813ec013fdd4223bed050c569973234c592ec71fe359d5923,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:07+00:00,2026-07-13T06:32:11+00:00,693545,693545,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:11+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3672,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:benzyl_glycol:d4b9303b77ac0b2e,crossref,469,benzyl_glycol,벤질글라이콜,Benzyl Glycol,Benzyl Glycol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Benzyl Glycol""}]","(""Benzyl Glycol"") skin topical",d4b9303b77ac0b2e0b77c6d855f0e9d89329ccf3403f6c8b072f461e0969ce8c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:08+00:00,2026-07-13T06:32:11+00:00,515102,515102,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:11+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3142,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:disodium_laureth_sulfosuccinate:d6c78fc23ee8cd9d,crossref,470,disodium_laureth_sulfosuccinate,다이소듐라우레스설포석시네이트,Disodium Laureth Sulfosuccinate,Disodium Laureth Sulfosuccinate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Disodium Laureth Sulfosuccinate""}]","(""Disodium Laureth Sulfosuccinate"") skin topical",d6c78fc23ee8cd9dbdda6f2ae5abfc33a0c2602340dcec2fc2b2a65661e7fb15,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:08+00:00,2026-07-13T06:32:11+00:00,444293,444293,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:11+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2629,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:glyceryl_glucoside:33a34e393c926796,crossref,471,glyceryl_glucoside,글리세릴글루코사이드,Glyceryl Glucoside,Glyceryl Glucoside,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Glyceryl Glucoside""}]","(""Glyceryl Glucoside"") skin topical",33a34e393c926796b22346c0949914522e213295d98438763352d5642339c1ab,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:32:09+00:00,2026-07-13T06:32:12+00:00,447684,447684,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:32:12+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3104,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
