alias,normalized_alias,previous_canonical_id,new_canonical_id,action,note
소듐아크릴레이트크로스폴리머-2,소듐아크릴레이트크로스폴리머-2,,sodium_acrylates_crosspolymer_2,added,공식 exact identity alias
소듐아크릴릭애씨드/엠에이코폴리머,소듐아크릴릭애씨드/엠에이코폴리머,,sodium_acrylic_acid_ma_copolymer,added,공식 exact identity alias
소듐이세치오네이트,소듐이세치오네이트,,sodium_isethionate,added,공식 exact identity alias
소듐이세티오네이트,소듐이세티오네이트,,sodium_isethionate,added,공식 exact identity alias
소듐자일렌설포네이트,소듐자일렌설포네이트,,sodium_xylenesulfonate,added,공식 exact identity alias
소듐카라기난,소듐카라기난,,sodium_carrageenan,added,공식 exact identity alias
소듐카보네이트,소듐카보네이트,,sodium_carbonate,added,공식 exact identity alias
소듐카보머,소듐카보머,,sodium_carbomer,added,공식 exact identity alias
소듐코코암포아세테이트,소듐코코암포아세테이트,,sodium_cocoamphoacetate,added,공식 exact identity alias
소듐코코에이트,소듐코코에이트,,sodium_cocoate,added,공식 exact identity alias
소듐코코일글라이시네이트,소듐코코일글라이시네이트,,sodium_cocoyl_glycinate,added,공식 exact identity alias
소듐코코일글리시네이트,소듐코코일글리시네이트,,sodium_cocoyl_glycinate,added,공식 exact identity alias
