rank,source_ingredient_id,dominant_name,row_count,product_count,cumulative_all_rows_pct,observed_name_count,top_observed_names,observed_names_json,existing_canonical_id,triage_status,triage_note
25,ing_pending_74315e9689ef,Chamomilla Recutita (Matricaria) Flower Extract,1441,1441,4.6693,15,Chamomilla Recutita (Matricaria) Flower Extract (1395) | Chamomilla Recutita (Matricaria) Flower Extract\ (11) | Chamomilla Recutita (matricaria) Flower Extract (9) | chamomilla recutita (matricaria) flower extract (6) | ChamomillaRecutita (Matricaria) Flower Extract (3),"[{""name"":""Chamomilla Recutita (Matricaria) Flower Extract"",""count"":1395},{""name"":""Chamomilla Recutita (Matricaria) Flower Extract\\"",""count"":11},{""name"":""Chamomilla Recutita (matricaria) Flower Extract"",""count"":9},{""name"":""chamomilla recutita (matricaria) flower extract"",""count"":6},{""name"":""ChamomillaRecutita (Matricaria) Flower Extract"",""count"":3},{""name"":""Chamomilla Recutita (matricaria) flower extract"",""count"":3},{""name"":""Chamomilla Recutita (Matricaria) Flower+ Extract"",""count"":2},{""name"":""Chamomilla Recutita (Matricaria)Flower Extract"",""count"":2},{""name"":""Chamomilla Recutita (Matricaria) FlowerExtract"",""count"":2},{""name"":""Chamomilla recutita (matricaria) flower extract"",""count"":2},{""name"":""Chamomilla Recutita(Matricaria) Flower Extract"",""count"":2},{""name"":""chamomilla recutita (Matricaria) flower extract"",""count"":1},{""name"":""CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT"",""count"":1},{""name"":""Chamomilla Recutita (Ma- Tricaria) Flower Extract"",""count"":1},{""name"":""Chamomillarecutita (Matricaria) Flower Extract"",""count"":1}]",,manual_review,일부만 기존 alias와 일치 (chamomilla_recutita_matricaria_flower_extract:1427); 미일치 14/1441
26,ing_pending_bb08ccaeca30,Glycyrrhiza Glabra (Licorice) Root Extract,1377,1377,4.7362,16,Glycyrrhiza Glabra (Licorice) Root Extract (1342) | Glycyrrhiza Glabra (licorice) Root Extract (7) | \*Glycyrrhiza Glabra (Licorice) Root Extract (6) | GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT (5) | Glycyrrhizaglabra(Licorice)Rootextract (4),"[{""name"":""Glycyrrhiza Glabra (Licorice) Root Extract"",""count"":1342},{""name"":""Glycyrrhiza Glabra (licorice) Root Extract"",""count"":7},{""name"":""\\*Glycyrrhiza Glabra (Licorice) Root Extract"",""count"":6},{""name"":""GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT"",""count"":5},{""name"":""Glycyrrhizaglabra(Licorice)Rootextract"",""count"":4},{""name"":""Glycyrrhiza Glabra(Licorice) Root Extract"",""count"":3},{""name"":""Glycyrrhiza glabra (licorice) root extract"",""count"":1},{""name"":""glycyrrhiza glabra (licorice) root extract"",""count"":1},{""name"":""Glycyrrhiza Glabra (Licorice) Root Extract**†"",""count"":1},{""name"":""Glycyrrhiza Glabra (Licorice Root) Extract"",""count"":1},{""name"":""Glycyrrhiza Glabra (Licorice) Root+ Extract"",""count"":1},{""name"":""¬Glycyrrhiza Glabra (Licorice) Root Extract"",""count"":1},{""name"":""Glycyrrhiza Glabra (Licorice)Root Extract"",""count"":1},{""name"":""Glycyrrhiza Glabra (Licorice) Root Extract\\"",""count"":1},{""name"":""Glycyrrhiza Glabra (Licorice Root) Extract\\"",""count"":1},{""name"":""Glycyrrhiza glabra (Licorice Root) Extract"",""count"":1}]",,manual_review,일부만 기존 alias와 일치 (licorice_extract:1364); 미일치 13/1377
27,ing_pending_54593573a4a9,Aqua (Water),1309,1309,4.7998,13,Aqua (Water) (1138) | Aqua (Water (82) | Aqua/Water (50) | Aqua (water) (12) | Aqua / Water (7),"[{""name"":""Aqua (Water)"",""count"":1138},{""name"":""Aqua (Water"",""count"":82},{""name"":""Aqua/Water"",""count"":50},{""name"":""Aqua (water)"",""count"":12},{""name"":""Aqua / Water"",""count"":7},{""name"":""Aqua(Water)"",""count"":5},{""name"":""AQUA (WATER)"",""count"":5},{""name"":""Aqua/ Water"",""count"":3},{""name"":""AQUA /WATER"",""count"":2},{""name"":""aqua (water)"",""count"":2},{""name"":""Aqua [Water]"",""count"":1},{""name"":""Aqua(Water"",""count"":1},{""name"":""Aqua Water)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
28,ing_pending_3f3fbfb2d8c6,Ultramarines (Ci 77007),1257,1257,4.8608,6,Ultramarines (Ci 77007) (1168) | Ultramarines (CI 77007) (76) | Ultramarines (CI77007) (6) | ULTRAMARINES (CI 77007) (5) | Ultramarines (Ci 77007)] (1),"[{""name"":""Ultramarines (Ci 77007)"",""count"":1168},{""name"":""Ultramarines (CI 77007)"",""count"":76},{""name"":""Ultramarines (CI77007)"",""count"":6},{""name"":""ULTRAMARINES (CI 77007)"",""count"":5},{""name"":""Ultramarines (Ci 77007)]"",""count"":1},{""name"":""Ultramarines (CI 77007)\\]"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
29,ing_pending_a3e4d0bfaa00,Aqua/Water/Eau,1206,1206,4.9194,15,Aqua/Water/Eau (1147) | Aqua (Water/Eau) (24) | Aqua / Water / Eau (15) | Aqua/Water/ Eau (3) | Aqua/water/eau (3),"[{""name"":""Aqua/Water/Eau"",""count"":1147},{""name"":""Aqua (Water/Eau)"",""count"":24},{""name"":""Aqua / Water / Eau"",""count"":15},{""name"":""Aqua/Water/ Eau"",""count"":3},{""name"":""Aqua/water/eau"",""count"":3},{""name"":""Aqua/ Water/Eau"",""count"":2},{""name"":""Aqua/ Water/ Eau"",""count"":2},{""name"":""AQUA/WATER/EAU"",""count"":2},{""name"":""Aqua (Water / Eau)"",""count"":2},{""name"":""Aqua (water/eau)"",""count"":1},{""name"":""Aqua /Water/Eau"",""count"":1},{""name"":""Aqua / Water/ Eau"",""count"":1},{""name"":""Aqua (Water/ Eau)"",""count"":1},{""name"":""Aqua/Water /Eau"",""count"":1},{""name"":""AQUA (WATER/EAU)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
30,ing_pending_e46996c271b3,Pyrus Malus (Apple) Fruit Extract,1189,1189,4.9772,10,Pyrus Malus (Apple) Fruit Extract (1160) | Pyrus Malus (apple) Fruit Extract (16) | pyrus malus (apple) fruit extract (3) | Pyrusmalus (Apple) Fruit Extract (2) | Pyrus Malus (Apple) Fruit Extract¹ (2),"[{""name"":""Pyrus Malus (Apple) Fruit Extract"",""count"":1160},{""name"":""Pyrus Malus (apple) Fruit Extract"",""count"":16},{""name"":""pyrus malus (apple) fruit extract"",""count"":3},{""name"":""Pyrusmalus (Apple) Fruit Extract"",""count"":2},{""name"":""Pyrus Malus (Apple) Fruit Extract¹"",""count"":2},{""name"":""PYRUS MALUS (APPLE) FRUIT EXTRACT"",""count"":2},{""name"":""Pyrus malus (Apple) fruit extract"",""count"":1},{""name"":""Pyrus Malus(Apple) Fruit Extract"",""count"":1},{""name"":""Pyrus malus (apple) fruit extract"",""count"":1},{""name"":""Pyrus Malus (Apple) Fruit Extract⁠"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
31,ing_pending_2ab44ba5df66,Panax Ginseng Root Extract,1169,1169,5.0340,7,Panax Ginseng Root Extract (1153) | PANAX GINSENG ROOT EXTRACT (7) | Panaxginseng Root Extract (3) | Panaxginsengrootextract (3) | panax Ginseng Root Extract (1),"[{""name"":""Panax Ginseng Root Extract"",""count"":1153},{""name"":""PANAX GINSENG ROOT EXTRACT"",""count"":7},{""name"":""Panaxginseng Root Extract"",""count"":3},{""name"":""Panaxginsengrootextract"",""count"":3},{""name"":""panax Ginseng Root Extract"",""count"":1},{""name"":""Panax ginseng root extract"",""count"":1},{""name"":""Panax Ginseng Root Extract ()"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
32,ing_pending_5e28c462ab49,Ceteareth 20,1148,1148,5.0897,8,Ceteareth 20 (691) | Ceteareth-20 (448) | Ceteareth20 (3) | Ceteareth - 20 (2) | CETEARETH-20 (1),"[{""name"":""Ceteareth 20"",""count"":691},{""name"":""Ceteareth-20"",""count"":448},{""name"":""Ceteareth20"",""count"":3},{""name"":""Ceteareth - 20"",""count"":2},{""name"":""CETEARETH-20"",""count"":1},{""name"":""ceteareth-20"",""count"":1},{""name"":""Ceteareth- 20"",""count"":1},{""name"":""Ceteareth ¿ 20"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
33,ing_pending_8f0d392ed71e,Oryza Sativa (Rice) Bran Extract,1029,1029,5.1397,7,Oryza Sativa (Rice) Bran Extract (1019) | ORYZA SATIVA (RICE) BRAN EXTRACT (3) | Oryzasativa (Rice) Bran Extract (2) | Oryza Sativa (Rice Bran) Extract (2) | oryza sativa (rice) bran extract (1),"[{""name"":""Oryza Sativa (Rice) Bran Extract"",""count"":1019},{""name"":""ORYZA SATIVA (RICE) BRAN EXTRACT"",""count"":3},{""name"":""Oryzasativa (Rice) Bran Extract"",""count"":2},{""name"":""Oryza Sativa (Rice Bran) Extract"",""count"":2},{""name"":""oryza sativa (rice) bran extract"",""count"":1},{""name"":""Oryza Sativa (Rice) Bran Extract⁠"",""count"":1},{""name"":""Ory-za Sativa (Rice) Bran Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
34,ing_pending_48b5ee06cc33,티타늄디옥사이드CI77891,1014,1014,5.1890,4,티타늄디옥사이드CI77891 (939) | 티타늄디옥사이드 (CI 77891) (63) | 티타늄디옥사이드(CI 77891) (10) | 티타늄디옥사이드(CI77891) (2),"[{""name"":""티타늄디옥사이드CI77891"",""count"":939},{""name"":""티타늄디옥사이드 (CI 77891)"",""count"":63},{""name"":""티타늄디옥사이드(CI 77891)"",""count"":10},{""name"":""티타늄디옥사이드(CI77891)"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
35,ing_pending_2bcac8dc8166,Water (Aqua),1002,1002,5.2376,12,Water (Aqua) (892) | Water (Aqua (44) | Water/Aqua (42) | Water(Aqua) (6) | Water (aqua) (6),"[{""name"":""Water (Aqua)"",""count"":892},{""name"":""Water (Aqua"",""count"":44},{""name"":""Water/Aqua"",""count"":42},{""name"":""Water(Aqua)"",""count"":6},{""name"":""Water (aqua)"",""count"":6},{""name"":""WATER (AQUA)"",""count"":5},{""name"":""Water Aqua"",""count"":2},{""name"":""Water (Aqua) *†"",""count"":1},{""name"":""Water Aqua)"",""count"":1},{""name"":""Water (Aqua)*†"",""count"":1},{""name"":""Water / Aqua"",""count"":1},{""name"":""water (aqua)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
36,ing_pending_66a6d5d94fb4,Aqua,940,940,5.2833,6,Aqua (834) | Aqua) (94) | aqua (4) | AQUA) (4) | AQUA (3),"[{""name"":""Aqua"",""count"":834},{""name"":""Aqua)"",""count"":94},{""name"":""aqua"",""count"":4},{""name"":""AQUA)"",""count"":4},{""name"":""AQUA"",""count"":3},{""name"":""Aqua]"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
37,ing_pending_686366ffced9,Yellow 5 (CI 19140),935,935,5.3287,15,Yellow 5 (CI 19140) (692) | Yellow 5 (Ci 19140) (203) | Yellow 5 (CI19140) (7) | Yellow 5 / C.I. 19140 (7) | Yellow 5 (ci 19140) (5),"[{""name"":""Yellow 5 (CI 19140)"",""count"":692},{""name"":""Yellow 5 (Ci 19140)"",""count"":203},{""name"":""Yellow 5 (CI19140)"",""count"":7},{""name"":""Yellow 5 / C.I. 19140"",""count"":7},{""name"":""Yellow 5 (ci 19140)"",""count"":5},{""name"":""Yellow 5/CI 19140"",""count"":4},{""name"":""Yellow 5 (Ci 19140))"",""count"":3},{""name"":""Yellow 5(CI 19140)"",""count"":3},{""name"":""Yellow 5 [Ci 19140]"",""count"":3},{""name"":""YELLOW 5 (CI 19140)"",""count"":2},{""name"":""Yellow 5 (Ci19140)"",""count"":2},{""name"":""Yellow 5 Ci 19140)"",""count"":1},{""name"":""Yellow #5 (CI-19140)"",""count"":1},{""name"":""Yellow5CI19140"",""count"":1},{""name"":""yellow 5 (Ci 19140)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
38,ing_pending_fdeac4de8dc5,Red 28 Lake (Ci 45410),932,932,5.3740,3,Red 28 Lake (Ci 45410) (903) | Red 28 Lake (CI 45410) (28) | Red 28 Lake (CI 45410)] (1),"[{""name"":""Red 28 Lake (Ci 45410)"",""count"":903},{""name"":""Red 28 Lake (CI 45410)"",""count"":28},{""name"":""Red 28 Lake (CI 45410)]"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
39,ing_pending_61ea76a7837a,Parfum,929,929,5.4191,4,Parfum (923) | PARFUM (3) | parfum (2) | Parfum\ (1),"[{""name"":""Parfum"",""count"":923},{""name"":""PARFUM"",""count"":3},{""name"":""parfum"",""count"":2},{""name"":""Parfum\\"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
40,ing_pending_5812d0209c78,Ci 19140 / Yellow 5 Lake,916,916,5.4636,6,Ci 19140 / Yellow 5 Lake (894) | Ci 19140 (Yellow 5 Lake) (12) | CI 19140 (Yellow 5 Lake) (6) | CI 19140/Yellow 5 Lake (2) | CI 19140 (YELLOW 5 LAKE) (1),"[{""name"":""Ci 19140 / Yellow 5 Lake"",""count"":894},{""name"":""Ci 19140 (Yellow 5 Lake)"",""count"":12},{""name"":""CI 19140 (Yellow 5 Lake)"",""count"":6},{""name"":""CI 19140/Yellow 5 Lake"",""count"":2},{""name"":""CI 19140 (YELLOW 5 LAKE)"",""count"":1},{""name"":""Ci 19140/Yellow 5 Lake"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
41,ing_pending_b1639df8d022,Ci 42090 (Blue 1 Lake),905,905,5.5076,4,Ci 42090 (Blue 1 Lake) (888) | CI 42090 (Blue 1 Lake) (12) | Ci 42090 / Blue 1 Lake (3) | CI 42090/Blue 1 Lake (2),"[{""name"":""Ci 42090 (Blue 1 Lake)"",""count"":888},{""name"":""CI 42090 (Blue 1 Lake)"",""count"":12},{""name"":""Ci 42090 / Blue 1 Lake"",""count"":3},{""name"":""CI 42090/Blue 1 Lake"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
42,ing_pending_ff72be6cdce5,CI 77007 / ULTRAMARINES,883,883,5.5505,9,CI 77007 / ULTRAMARINES (836) | Ci 77007 (Ultramarines) (17) | CI 77007 (Ultramarines) (14) | CI 77007 / Ultramarines (4) | Ci 77007 / Ultramarines (4),"[{""name"":""CI 77007 / ULTRAMARINES"",""count"":836},{""name"":""Ci 77007 (Ultramarines)"",""count"":17},{""name"":""CI 77007 (Ultramarines)"",""count"":14},{""name"":""CI 77007 / Ultramarines"",""count"":4},{""name"":""Ci 77007 / Ultramarines"",""count"":4},{""name"":""CI77007 / Ultramarines"",""count"":3},{""name"":""CI 77007 Ultramarines"",""count"":2},{""name"":""[+/- Ci 77007 (Ultramarines)"",""count"":2},{""name"":""Ci 77007/Ultramarines"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
43,ing_pending_5db358dff181,please consult the packaging of the product purchased,861,861,5.5923,3,please consult the packaging of the product purchased (858) | please consult the packaging of the product purchased. (2) | Please Consult The Packaging Of The Product Purchased (1),"[{""name"":""please consult the packaging of the product purchased"",""count"":858},{""name"":""please consult the packaging of the product purchased."",""count"":2},{""name"":""Please Consult The Packaging Of The Product Purchased"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
44,ing_pending_044cfeb5edad,Red 6 (Ci 15850),854,854,5.6338,3,Red 6 (Ci 15850) (825) | Red 6 (CI 15850) (27) | Red 6 (Ci15850) (2),"[{""name"":""Red 6 (Ci 15850)"",""count"":825},{""name"":""Red 6 (CI 15850)"",""count"":27},{""name"":""Red 6 (Ci15850)"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
45,ing_pending_2634010a1f62,Manganese Violet (Ci 77742),843,843,5.6747,4,Manganese Violet (Ci 77742) (804) | Manganese Violet (CI 77742) (22) | Manganese Violet (CI77742) (13) | MANGANESE VIOLET (CI 77742) (4),"[{""name"":""Manganese Violet (Ci 77742)"",""count"":804},{""name"":""Manganese Violet (CI 77742)"",""count"":22},{""name"":""Manganese Violet (CI77742)"",""count"":13},{""name"":""MANGANESE VIOLET (CI 77742)"",""count"":4}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
46,ing_pending_0005105118b0,Helianthus Annuus (Sunflower) Seed Wax,825,825,5.7148,6,Helianthus Annuus (Sunflower) Seed Wax (819) | helianthus annuus (sunflower) seed wax (2) | HelianthusAnnuusSunflowerSeedWax (1) | Helianthus Annuus(Sunflower) Seed Wax (1) | Helianthus Annuus (sunflower) Seed Wax (1),"[{""name"":""Helianthus Annuus (Sunflower) Seed Wax"",""count"":819},{""name"":""helianthus annuus (sunflower) seed wax"",""count"":2},{""name"":""HelianthusAnnuusSunflowerSeedWax"",""count"":1},{""name"":""Helianthus Annuus(Sunflower) Seed Wax"",""count"":1},{""name"":""Helianthus Annuus (sunflower) Seed Wax"",""count"":1},{""name"":""HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
47,ing_pending_4d14b82c83ae,CI 19140 (Yellow 5),817,817,5.7545,12,CI 19140 (Yellow 5) (697) | Ci 19140 / Yellow 5 (45) | Ci 19140 (Yellow 5) (24) | Ci 19140/Yellow 5 (18) | CI 19140/Yellow 5 (16),"[{""name"":""CI 19140 (Yellow 5)"",""count"":697},{""name"":""Ci 19140 / Yellow 5"",""count"":45},{""name"":""Ci 19140 (Yellow 5)"",""count"":24},{""name"":""Ci 19140/Yellow 5"",""count"":18},{""name"":""CI 19140/Yellow 5"",""count"":16},{""name"":""CI 19140 / Yellow 5"",""count"":11},{""name"":""Ci 19140(Yellow 5)"",""count"":1},{""name"":""CI 19140 Yellow 5"",""count"":1},{""name"":""CI 19140 (Yellow %5)"",""count"":1},{""name"":""Ci 19140 (Yellow 5"",""count"":1},{""name"":""CI 19140 (YELLOW 5)"",""count"":1},{""name"":""CI 19140/ Yellow 5"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
48,ing_pending_0ab0c7ac69b3,Citrus Aurantium Peel Oil,806,806,5.7936,3,Citrus Aurantium Peel Oil (803) | Citrusaurantiumpeeloil (2) | Citrus aurantium peel oil (1),"[{""name"":""Citrus Aurantium Peel Oil"",""count"":803},{""name"":""Citrusaurantiumpeeloil"",""count"":2},{""name"":""Citrus aurantium peel oil"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
49,ing_pending_94baa352b2b9,Bismuth Oxychloride (CI 77163),748,748,5.8300,7,Bismuth Oxychloride (CI 77163) (720) | Bismuth Oxychloride (Ci 77163) (16) | BISMUTH OXYCHLORIDE (CI 77163) (7) | Bismuth Oxychloride (CI 77163)] (2) | Bismuth Oxychloride (Ci 77163)] (1),"[{""name"":""Bismuth Oxychloride (CI 77163)"",""count"":720},{""name"":""Bismuth Oxychloride (Ci 77163)"",""count"":16},{""name"":""BISMUTH OXYCHLORIDE (CI 77163)"",""count"":7},{""name"":""Bismuth Oxychloride (CI 77163)]"",""count"":2},{""name"":""Bismuth Oxychloride (Ci 77163)]"",""count"":1},{""name"":""Bismuth Oxychloride (ci 77163)"",""count"":1},{""name"":""Bismuth Oxychloride (CI 77163)\\]"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
50,ing_pending_daca7e809289,Carmine (CI 75470),724,724,5.8651,6,Carmine (CI 75470) (705) | Carmine (Ci 75470) (9) | Carmine (CI75470) (4) | CARMINE (CI 75470) (4) | Carmine (Ci 75470)] (1),"[{""name"":""Carmine (CI 75470)"",""count"":705},{""name"":""Carmine (Ci 75470)"",""count"":9},{""name"":""Carmine (CI75470)"",""count"":4},{""name"":""CARMINE (CI 75470)"",""count"":4},{""name"":""Carmine (Ci 75470)]"",""count"":1},{""name"":""CarmineCI75470"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
51,ing_pending_0b6f643e6261,Oryza Sativa (Rice) Extract,712,712,5.8997,9,Oryza Sativa (Rice) Extract (698) | Oryza Sativa (Rice) Extract\ (5) | Oryza sativa (Rice) extract (2) | ORYZA SATIVA (RICE) EXTRACT (2) | oryza sativa (rice) extract (1),"[{""name"":""Oryza Sativa (Rice) Extract"",""count"":698},{""name"":""Oryza Sativa (Rice) Extract\\"",""count"":5},{""name"":""Oryza sativa (Rice) extract"",""count"":2},{""name"":""ORYZA SATIVA (RICE) EXTRACT"",""count"":2},{""name"":""oryza sativa (rice) extract"",""count"":1},{""name"":""Oryza Sativa (Rice) Extract ()"",""count"":1},{""name"":""Oryza Sativa (Rice) Extract()\\"",""count"":1},{""name"":""Oryza Sativa (rice) extract"",""count"":1},{""name"":""Oryza Sativa (rice) Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
52,ing_pending_90221d5d6d0c,Chlorella Vulgaris Extract,662,662,5.9319,6,Chlorella Vulgaris Extract (651) | CHLORELLA VULGARIS EXTRACT (6) | ChlorellaVulgaris Extract (2) | chlorella Vulgaris Extract (1) | Chlorellavulgaris Extract (1),"[{""name"":""Chlorella Vulgaris Extract"",""count"":651},{""name"":""CHLORELLA VULGARIS EXTRACT"",""count"":6},{""name"":""ChlorellaVulgaris Extract"",""count"":2},{""name"":""chlorella Vulgaris Extract"",""count"":1},{""name"":""Chlorellavulgaris Extract"",""count"":1},{""name"":""chlorella vulgaris extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
53,ing_pending_3cf5617df878,iron oxides,661,661,5.9640,4,iron oxides (353) | Iron Oxides (293) | Iron Oxides\] (14) | (Iron Oxides) (1),"[{""name"":""iron oxides"",""count"":353},{""name"":""Iron Oxides"",""count"":293},{""name"":""Iron Oxides\\]"",""count"":14},{""name"":""(Iron Oxides)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
